,adjective_count,adverb_count,average_word_length,long_word_count,noun_count,sentences_count,spelling_error_count,verb_count,vocab_count,word_count,word_to_sentence_ratio
11850,7,9,5.15,13,16,8,3,8,16.516129032258064,51,6.0
11851,6,2,5.45,7,11,3,5,5,60.75,35,10.33
11852,4,2,6.8,11,9,5,4,5,8.166666666666666,22,4.0
11853,5,0,4.67,6,16,1,0,9,16.9,36,36.0
11854,4,0,4.81,0,5,1,3,2,10.285714285714286,18,16.0
11855,10,3,5.28,11,26,4,9,8,23.765625,58,14.25
11856,7,4,4.98,16,25,4,4,14,30.311475409836067,64,15.0
11857,2,2,5.68,4,8,3,6,6,108.0,19,6.33
11858,14,5,5.47,9,32,20,21,17,42.605633802816904,91,3.6
11859,19,2,5.09,22,37,16,6,16,30.008064516129032,92,5.69
11860,19,4,4.96,19,31,18,2,13,15.10062893081761,82,4.56
11861,11,5,5.95,30,45,10,11,20,28.248275862068965,95,9.5
11862,21,13,5.54,43,55,24,15,24,21.40841584158416,162,6.04
11863,9,6,5.08,10,24,9,2,3,15.012987012987013,52,5.67
11864,10,3,5.86,17,26,11,9,15,16.224719101123597,73,5.18
11865,6,2,4.79,7,21,9,2,5,37.29032258064516,48,4.78
11866,19,10,5.86,36,44,13,9,22,28.021621621621623,111,8.54
11867,24,13,5.21,28,55,22,6,13,14.485632183908047,136,6.05
11868,5,3,4.54,5,13,8,1,9,34.32142857142857,41,4.88
11869,19,4,5.43,28,54,12,25,17,35.9572192513369,153,9.92
11870,6,4,5.1,8,13,2,2,7,87.11111111111111,33,15.5
11871,19,7,5.02,14,52,26,20,21,36.45,134,4.5
11872,4,1,4.67,4,17,5,3,3,23.310344827586206,35,6.6
11873,18,7,4.85,11,35,16,13,15,22.6890243902439,107,5.94
11874,4,2,4.76,9,19,7,0,16,11.2,43,6.0
11875,4,4,5.33,7,22,8,12,9,42.78125,49,5.62
11876,6,4,4.74,9,16,15,10,13,16.5,48,3.13
11877,8,3,5.98,18,27,7,8,5,40.026315789473685,47,6.71
11878,9,8,5.74,28,36,18,7,8,33.1530612244898,80,4.28
11879,22,13,4.76,11,55,32,19,19,25.440140845070424,152,4.09
11880,9,8,4.8,13,30,11,3,4,21.871287128712872,78,6.0
11881,17,8,5.18,21,40,9,21,30,70.04166666666667,109,12.0
11882,4,5,4.43,4,18,2,2,5,13.066666666666666,44,21.0
11883,4,5,5.38,10,23,6,6,11,84.05,53,7.83
11884,7,2,5.19,13,25,14,5,9,5.027932960893855,64,4.07
11885,11,4,5.09,9,11,2,3,4,43.75,45,21.5
11886,9,2,5.52,18,37,11,7,15,27.09375,83,6.64
11887,8,0,5.4,15,29,12,12,19,46.80597014925373,78,6.08
11888,3,2,4.42,4,12,5,5,5,20.0,36,5.2
11889,10,6,5.2,14,15,7,2,13,18.514285714285716,54,7.71
11890,6,4,6.14,22,23,14,5,6,25.41176470588235,53,3.5
11891,4,6,5.3,7,11,8,4,7,41.666666666666664,30,3.75
11892,8,6,5.46,6,25,8,13,6,208.33333333333334,64,6.75
11893,17,6,4.77,8,27,17,7,5,31.561643835616437,79,4.06
11894,31,12,5.35,44,57,25,11,35,49.71129707112971,186,6.48
11895,7,6,4.78,7,16,12,4,10,20.020833333333332,41,3.42
11896,12,4,5.27,12,22,12,6,5,50.20454545454545,68,4.92
11897,13,3,5.56,13,26,6,2,12,35.55769230769231,58,9.5
11898,4,2,4.67,4,9,3,3,0,10.227272727272727,22,7.0
11899,12,6,5.34,18,27,20,14,10,37.333333333333336,94,3.8
11900,6,0,5.0,3,7,3,4,0,7.117647058823529,16,5.33
11901,11,2,5.44,19,27,8,3,11,20.013157894736842,56,6.88
11902,4,4,5.08,10,13,5,4,12,18.666666666666668,41,8.0
11903,8,5,5.74,6,9,6,6,7,7.547169811320755,31,5.17
11904,15,7,5.16,8,24,8,12,7,143.1153846153846,72,8.62
11905,18,9,4.89,18,45,20,13,26,36.94240837696335,125,6.25
11906,11,6,5.6,14,19,8,3,6,74.46153846153847,55,6.5
11907,19,6,4.89,6,37,17,30,14,69.59036144578313,101,5.71
11908,11,1,4.87,12,22,14,1,12,12.517241379310345,53,3.71
11909,17,6,4.52,13,58,34,20,19,34.21454545454545,179,4.29
11910,7,3,5.71,13,14,9,2,5,26.470588235294116,41,4.22
11911,19,5,5.15,13,28,15,14,13,14.939226519337016,86,5.4
11912,10,9,4.58,11,29,17,10,6,59.01754385964912,79,4.29
11913,8,2,5.15,5,23,11,11,9,18.253333333333334,65,4.91
11914,23,13,4.79,17,48,19,24,24,63.114285714285714,136,6.63
11915,9,11,5.4,11,31,11,10,14,23.142857142857142,92,7.45
11916,3,1,5.1,5,8,4,0,5,40.5,22,5.0
11917,16,19,5.35,18,32,14,10,14,35.912,101,6.86
11918,17,13,4.97,23,46,18,9,25,24.704166666666666,120,6.61
11919,20,5,5.41,19,39,11,9,17,10.52059925093633,97,8.73
11920,14,7,6.04,27,35,14,3,14,66.015625,118,5.93
11921,11,15,5.35,25,41,24,8,17,92.40845070422536,111,4.17
11922,7,5,5.35,6,16,9,12,6,58.333333333333336,42,4.44
11923,4,0,5.31,11,24,11,6,14,22.080645161290324,54,4.64
11924,23,9,5.41,16,39,20,18,11,58.469565217391306,108,5.25
11925,12,6,5.37,14,28,14,4,7,36.01190476190476,75,5.36
11926,9,5,5.42,16,39,15,9,14,76.0,115,6.0
11927,11,1,4.66,6,28,13,4,12,124.96153846153847,65,5.0
11928,14,17,4.97,21,35,20,9,18,18.13304721030043,115,5.6
11929,12,12,4.76,13,43,8,17,23,51.11206896551724,107,13.38
11930,14,9,4.95,14,41,34,21,22,39.0,146,3.24
11931,13,13,4.8,17,41,26,7,30,32.640776699029125,134,4.69
11932,12,1,5.79,16,19,10,3,9,11.06578947368421,47,4.7
11933,18,10,5.45,15,45,13,15,19,14.921052631578947,104,7.77
11934,14,14,4.83,25,65,21,12,33,18.977578475336323,195,8.1
11935,12,10,5.65,22,19,12,2,11,9.142857142857142,56,4.5
11936,7,5,5.0,14,28,10,3,11,30.39240506329114,81,7.0
11937,2,1,4.45,4,7,3,0,3,120.33333333333333,21,6.67
11938,8,1,5.2,11,23,1,6,7,19.612244897959183,50,44.0
11939,1,0,4.5,1,5,2,4,2,0.0,24,5.0
11940,22,4,5.24,24,40,18,6,17,19.14018691588785,114,5.78
11941,9,3,5.0,15,35,13,2,19,25.704918032786885,98,6.15
11942,8,3,4.8,4,26,4,8,10,63.28125,62,13.75
11943,7,0,4.43,7,26,5,2,9,11.688311688311689,50,9.4
11944,8,3,5.13,5,12,7,2,3,18.24137931034483,36,4.29
11945,16,8,4.93,13,43,15,11,27,27.374301675977655,112,7.4
11946,3,4,5.37,4,16,5,10,9,113.77777777777777,38,7.0
11947,20,3,5.14,16,61,25,20,18,82.57943925233644,138,4.84
11948,3,4,4.61,6,25,15,4,3,26.5609756097561,50,2.93
11949,7,3,4.68,5,13,2,6,1,20.346153846153847,35,15.5
11950,9,2,4.77,12,35,7,11,12,27.25225225225225,92,11.14
11951,16,7,5.24,16,27,23,5,10,21.591836734693878,70,3.04
11952,11,5,4.87,17,40,16,13,17,16.661538461538463,90,5.38
11953,21,4,4.94,17,38,12,7,16,14.903669724770642,101,8.08
11954,10,11,5.11,17,24,17,5,18,79.71698113207547,83,4.71
11955,13,8,4.62,11,23,22,5,8,27.47252747252747,93,3.23
11956,24,3,5.13,22,34,22,10,23,31.39160839160839,100,4.45
11957,17,4,4.84,17,37,12,7,9,77.39655172413794,92,7.08
11958,21,8,5.65,34,38,25,9,20,39.79194630872483,116,4.24
11959,10,3,5.08,8,34,9,17,11,55.14754098360656,92,8.11
11960,31,12,5.39,30,59,23,17,26,70.25827814569537,149,6.17
11961,17,4,5.08,11,38,24,7,10,31.93577981651376,86,3.58
11962,4,9,5.61,14,17,5,6,10,18.962962962962962,48,9.2
11963,6,4,4.27,3,20,2,6,10,32.361702127659576,59,26.0
11964,7,2,5.48,11,23,8,6,15,20.642857142857142,48,6.0
11965,16,12,5.47,24,40,16,6,15,57.56310679611651,107,6.38
11966,13,2,5.3,14,20,6,4,10,39.705882352941174,57,9.33
11967,13,12,5.07,24,38,23,6,16,31.21019108280255,112,4.57
11968,1,1,4.17,4,25,14,4,7,9.89010989010989,53,3.36
11969,8,1,5.0,6,20,6,4,2,32.34615384615385,46,6.17
11970,13,4,5.67,19,25,11,11,13,76.5,64,5.55
11971,7,4,5.3,6,10,14,7,5,48.285714285714285,37,2.14
11972,19,9,5.19,19,49,23,19,24,54.38235294117647,123,5.13
11973,9,6,5.13,9,17,9,8,6,96.42857142857143,52,5.78
11974,11,8,5.29,19,34,27,15,17,32.507936507936506,91,3.19
11975,9,4,4.92,10,23,10,7,8,54.857142857142854,62,6.2
11976,7,4,5.53,21,37,13,1,12,13.793103448275861,67,4.77
11977,17,5,5.17,11,49,18,19,20,33.50769230769231,106,5.33
11978,14,5,4.78,12,34,14,12,22,29.619402985074625,116,6.79
11979,16,5,5.17,17,28,13,3,15,52.74242424242424,79,5.92
11980,11,4,5.02,10,24,6,8,11,45.1764705882353,62,10.17
11981,21,2,4.89,18,42,20,9,12,21.60747663551402,111,5.3
11982,24,8,5.44,39,74,22,22,29,19.086746987951805,171,7.36
11983,29,11,5.17,26,61,21,26,21,66.01796407185628,180,6.86
11984,8,6,5.21,9,27,10,12,12,36.890243902439025,78,7.3
11985,19,6,5.6,20,52,10,21,16,62.13592233009709,116,10.5
11986,19,8,5.82,23,31,12,13,15,144.85714285714286,107,7.5
11987,15,8,5.16,10,20,9,0,6,76.17241379310344,59,6.22
11988,14,15,5.19,19,41,14,5,11,48.0,106,6.86
11989,15,2,4.67,7,23,11,3,13,10.865079365079366,63,5.55
11990,24,16,5.05,30,62,38,22,32,103.19463087248322,166,4.29
11991,8,7,4.67,6,25,5,5,12,37.04109589041096,70,13.8
11992,7,4,4.7,5,15,11,2,7,24.975609756097562,46,3.91
11993,22,18,5.37,45,70,42,13,27,64.21491228070175,207,4.07
11994,4,3,4.97,8,11,7,4,7,44.642857142857146,30,4.14
11995,8,6,5.15,13,28,12,6,11,17.694736842105264,69,5.17
11996,8,0,5.96,20,25,7,5,8,15.0,46,6.57
11997,12,3,5.3,12,16,8,4,13,77.88461538461539,64,6.62
11998,10,4,4.9,8,26,16,7,14,14.0625,70,4.31
11999,13,3,4.93,10,26,13,8,16,20.756756756756758,90,5.62
12000,6,5,5.64,17,18,7,6,9,6.620689655172414,42,5.57
12001,6,4,5.03,10,31,12,5,12,18.438095238095237,74,5.58
12002,14,6,5.03,17,37,19,11,13,46.42857142857143,99,4.63
12003,3,0,5.28,5,20,5,9,7,26.28125,45,7.8
12004,14,2,4.68,2,33,14,25,13,29.008928571428573,82,5.64
12005,9,3,5.33,16,29,8,4,10,19.6,66,8.0
12006,18,6,5.48,19,26,11,11,11,31.439252336448597,76,6.64
12007,14,8,5.71,17,27,12,14,18,17.307692307692307,72,5.83
12008,12,4,4.65,8,40,9,7,12,12.01923076923077,87,9.56
12009,13,2,4.88,11,28,17,7,24,34.08695652173913,76,4.47
12010,18,4,4.75,15,37,2,19,28,30.625,112,53.0
12011,5,1,4.76,9,23,10,2,8,18.45762711864407,47,4.6
12012,17,12,5.81,38,35,19,5,18,33.12290502793296,116,5.89
12013,9,3,5.88,25,29,12,4,18,13.008130081300813,70,5.58
12014,3,3,5.24,7,19,7,5,6,16.941176470588236,35,4.86
12015,9,1,5.61,20,34,11,7,14,5.019607843137255,66,5.64
12016,10,5,5.73,16,12,7,2,7,12.742424242424242,45,5.86
12017,16,7,5.33,10,14,10,9,7,47.206896551724135,47,4.6
12018,14,5,5.32,16,38,11,10,13,78.24074074074075,81,7.18
12019,10,4,5.96,18,16,12,2,9,25.520833333333332,49,3.92
12020,5,3,5.25,7,10,6,2,3,24.2,29,4.67
12021,21,10,5.75,28,51,23,17,18,49.291666666666664,147,5.52
12022,4,1,4.58,3,5,6,0,7,16.071428571428573,28,3.17
12023,34,14,5.49,27,55,33,30,25,53.76018099547511,194,4.67
12024,12,3,5.15,11,31,34,9,7,28.890625,66,1.74
12025,12,15,5.45,21,32,11,3,17,30.535087719298247,90,7.91
12026,6,5,5.48,5,16,5,14,10,22.224489795918366,46,9.2
12027,10,2,4.48,1,17,15,8,7,24.019607843137255,51,3.2
12028,10,7,5.3,9,14,7,4,8,54.0,47,6.29
12029,17,2,4.12,2,28,3,6,3,14.545454545454545,73,22.0
12030,4,0,5.78,7,8,5,2,4,42.666666666666664,18,3.6
12031,14,2,5.09,9,25,6,10,2,21.83116883116883,66,9.67
12032,11,5,4.97,13,34,12,10,9,44.16901408450704,83,6.08
12033,3,1,4.88,3,13,7,7,4,24.066666666666666,26,3.43
12034,12,6,4.45,6,24,13,6,12,54.01923076923077,73,5.31
12035,9,2,4.71,8,19,6,5,11,18.014705882352942,50,8.17
12036,5,2,5.25,11,23,12,4,7,23.170212765957448,44,3.67
12037,2,0,5.05,2,10,8,8,2,108.0,20,2.38
12038,7,2,5.11,2,18,4,5,7,23.058823529411764,41,9.5
12039,2,2,5.26,3,13,3,4,3,44.44444444444444,27,7.67
12040,17,8,5.45,22,38,19,13,17,58.90909090909091,103,5.05
12041,5,4,4.97,6,20,6,6,3,18.225,43,6.5
12042,8,0,4.54,7,22,7,6,12,18.753246753246753,65,8.43
12043,20,2,5.09,12,39,17,9,12,78.54545454545455,95,5.29
12044,13,8,5.64,20,38,11,8,17,51.25333333333333,93,7.36
12045,7,8,5.05,21,55,14,11,29,22.53913043478261,117,8.14
12046,7,6,5.41,13,27,7,10,13,5.732484076433121,62,8.43
12047,6,3,5.54,8,15,8,3,2,10.75609756097561,31,3.5
12048,11,3,5.15,9,21,4,13,8,65.3225806451613,60,13.5
12049,8,5,5.07,10,19,2,2,5,21.78,50,22.5
12050,8,2,4.98,11,28,7,3,12,51.2,63,8.71
12051,19,8,5.65,44,52,26,9,38,59.94240837696335,159,5.46
12052,13,6,5.39,15,37,8,18,12,60.8421052631579,89,11.0
12053,8,6,5.18,16,29,11,2,9,18.0,66,6.0
12054,6,3,4.69,8,19,6,1,7,11.529411764705882,42,7.0
12055,25,17,5.43,32,45,18,15,27,162.12048192771084,150,7.72
12056,8,3,4.74,12,30,2,0,8,13.752380952380953,66,30.5
12057,4,2,5.38,4,7,3,1,3,15.363636363636363,16,5.33
12058,2,4,4.79,5,16,7,2,3,100.0,38,4.71
12059,14,6,5.15,21,39,26,8,13,21.487654320987655,97,3.65
12060,16,5,5.76,25,27,17,6,16,84.44680851063829,84,4.47
12061,2,0,5.47,2,10,2,2,2,28.166666666666668,15,7.5
12062,7,3,5.59,12,27,6,9,13,39.093023255813954,64,9.0
12063,24,17,5.5,46,58,26,14,31,94.20253164556962,178,6.23
12064,7,2,4.97,6,15,4,8,3,64.05882352941177,56,9.5
12065,6,2,5.08,7,16,7,4,10,26.470588235294116,41,5.71
12066,2,1,5.17,7,8,2,0,7,42.666666666666664,18,9.0
12067,9,12,5.23,27,50,18,6,22,24.803827751196174,132,6.61
12068,24,14,5.26,29,40,18,8,23,14.586750788643533,129,7.06
12069,12,4,5.34,19,32,8,9,22,38.47945205479452,75,9.25
12070,6,3,5.42,7,15,7,9,4,15.558823529411764,32,4.43
12071,18,7,5.03,20,38,24,3,23,20.591743119266056,109,4.29
12072,14,6,5.4,14,32,9,8,9,176.04166666666666,87,8.11
12073,23,5,5.95,25,38,15,8,10,25.14189189189189,95,6.07
12074,16,4,4.88,12,40,20,10,9,15.92356687898089,83,4.05
12075,4,0,4.7,3,7,4,0,5,21.333333333333332,23,5.0
12076,3,0,6.82,3,6,4,3,2,33.333333333333336,11,2.75
12077,4,10,4.52,10,35,21,3,10,15.83838383838384,105,4.19
12078,2,0,5.75,11,14,3,0,5,8.533333333333333,24,8.0
12079,3,3,5.28,6,13,6,2,4,14.08695652173913,28,4.17
12080,6,3,5.24,12,19,8,2,10,44.689655172413794,46,5.62
12081,4,0,5.29,5,5,3,3,6,17.818181818181817,19,5.67
12082,1,3,4.45,1,9,4,0,1,40.111111111111114,30,5.5
12083,17,17,4.93,15,36,21,10,18,23.47222222222222,159,5.1
12084,11,8,4.78,8,48,14,25,19,63.47540983606557,122,8.29
12085,10,6,5.68,15,31,13,9,9,19.68032786885246,78,5.62
12086,21,9,5.23,26,44,30,9,16,25.235023041474655,125,3.63
12087,9,2,5.84,20,33,8,9,14,30.964285714285715,67,8.38
12088,16,11,5.47,19,47,2,29,21,86.36734693877551,123,59.0
12089,5,3,4.79,6,8,6,0,6,9.756756756756756,28,4.67
12090,6,6,5.36,14,18,8,4,10,21.81132075471698,49,5.88
12091,30,7,5.08,21,37,24,6,21,23.579646017699115,131,5.12
12092,5,3,5.0,6,17,9,2,2,216.0,40,4.22
12093,11,6,5.44,13,22,9,4,6,48.02173913043478,73,6.56
12094,14,7,4.99,10,28,7,8,12,34.770114942528735,80,10.57
12095,2,1,4.5,3,12,4,1,9,69.44444444444444,30,7.0
12096,9,5,5.75,10,22,12,13,15,126.78260869565217,69,5.08
12097,13,1,5.29,14,31,6,9,18,16.078260869565216,69,11.33
12098,3,0,4.09,2,14,1,6,4,3.9302325581395348,22,22.0
12099,5,3,4.84,6,20,7,2,5,21.77777777777778,39,5.43
12100,45,11,5.79,52,129,32,35,36,159.42857142857142,248,7.47
12101,13,6,5.2,18,36,11,5,13,14.792899408284024,85,7.73
12102,11,3,5.09,12,20,11,10,14,34.04255319148936,55,4.82
12103,6,0,4.77,4,16,2,11,6,7.680851063829787,31,15.0
12104,5,4,6.56,17,16,5,2,3,10.795918367346939,32,6.4
12105,6,1,5.68,11,15,6,2,6,56.06666666666667,37,5.67
12106,11,3,4.95,9,29,12,12,6,22.329113924050635,63,4.92
12107,11,13,5.21,16,54,11,17,16,72.77884615384616,127,10.27
12108,5,1,4.5,2,21,7,14,5,40.5,46,6.29
12109,7,5,5.18,12,27,4,18,14,20.839622641509433,70,16.75
12110,12,0,5.3,16,36,16,10,10,37.15714285714286,72,4.44
12111,13,7,4.99,11,22,11,7,12,19.361344537815125,74,6.45
12112,9,3,5.79,15,22,5,5,7,47.05882352941177,50,9.6
12113,25,10,4.99,16,36,13,12,20,35.43558282208589,114,8.69
12114,3,2,4.96,4,11,2,2,4,9.96551724137931,24,12.0
12115,14,7,5.45,20,32,13,2,15,33.027522935779814,86,6.54
12116,22,8,5.41,30,54,13,13,24,59.57553956834533,137,9.54
12117,3,0,4.91,5,14,3,0,2,66.66666666666667,27,7.33
12118,11,5,6.09,21,20,7,1,6,9.44943820224719,45,6.29
12119,13,6,5.13,13,21,10,2,5,23.1125,61,6.1
12120,13,5,5.11,10,12,8,5,8,38.28125,55,5.62
12121,12,7,6.01,26,28,10,5,17,59.01754385964912,89,7.3
12122,8,2,5.14,8,17,6,4,2,18.27027027027027,35,5.83
12123,28,10,5.35,42,59,25,20,25,88.06206896551724,190,6.08
12124,15,13,4.81,10,32,10,8,11,26.204225352112676,92,8.9
12125,7,8,5.32,16,18,12,3,10,49.390243902439025,58,4.67
12126,2,1,6.06,7,11,5,1,4,6.2592592592592595,18,3.6
12127,7,2,4.82,3,25,9,13,10,15.413333333333334,65,5.67
12128,27,11,5.21,28,59,28,12,30,97.24264705882354,170,5.46
12129,3,1,4.81,7,12,11,4,5,29.4,28,2.36
12130,7,4,5.1,9,29,18,9,14,37.15714285714286,91,3.72
12131,6,0,4.62,4,12,7,3,1,24.066666666666666,25,3.43
12132,12,5,5.05,12,32,10,17,12,26.77227722772277,87,7.9
12133,4,2,5.66,11,18,7,3,6,19.314285714285713,46,5.0
12134,17,6,4.68,10,33,12,9,8,30.796992481203006,96,7.75
12135,4,0,6.0,12,10,7,2,5,1.2461538461538462,30,3.14
12136,10,8,5.22,9,45,19,26,19,74.05128205128206,118,5.05
12137,8,3,5.67,10,15,3,1,2,28.8,30,10.0
12138,10,17,4.7,9,32,8,4,6,8.52073732718894,87,10.25
12139,8,3,4.82,8,16,6,1,11,22.6875,46,7.5
12140,16,4,5.24,16,28,8,8,13,19.555555555555557,67,8.38
12141,6,3,4.13,1,8,6,3,4,30.083333333333332,26,3.83
12142,36,17,5.44,42,58,43,7,24,81.81818181818181,220,3.81
12143,9,8,5.07,7,30,8,10,6,35.578947368421055,79,8.5
12144,12,5,5.04,16,30,19,5,12,26.07758620689655,86,4.16
12145,14,5,4.96,10,29,27,8,11,68.17391304347827,72,2.59
12146,11,5,4.86,2,29,6,19,6,30.816666666666666,79,9.83
12147,17,8,6.03,25,44,19,17,15,36.0,108,5.0
12148,5,5,5.33,8,9,10,2,4,13.884615384615385,40,2.7
12149,6,8,4.57,5,23,14,5,9,14.585858585858587,62,4.36
12150,5,0,5.66,11,24,9,1,10,25.92,53,5.56
12151,1,2,4.86,1,3,1,1,0,0.0,8,7.0
12152,12,7,5.37,19,32,21,10,17,20.535211267605632,86,3.9
12153,4,2,6.18,11,12,5,0,3,23.142857142857142,22,4.4
12154,9,3,5.53,9,11,6,4,4,150.0,32,5.33
12155,6,0,5.1,3,31,2,27,7,39.02439024390244,79,24.5
12156,21,6,5.76,24,31,12,6,16,23.449612403100776,82,6.83
12157,7,2,5.36,8,12,5,2,7,7.347222222222222,54,6.6
12158,14,9,5.33,23,29,18,3,18,37.68627450980392,86,4.78
12159,7,8,5.65,17,24,15,9,23,9.385786802030458,82,4.93
12160,11,0,5.55,19,24,13,7,15,21.752808988764045,68,5.0
12161,33,18,5.32,29,56,26,23,26,46.10276679841897,171,6.35
12162,6,1,4.86,6,23,4,4,6,35.372093023255815,52,12.5
12163,4,1,5.16,3,9,1,2,0,48.166666666666664,19,19.0
12164,11,1,4.07,1,30,6,5,14,8.646706586826348,78,11.5
12165,4,11,5.59,22,20,4,0,18,6.617647058823529,54,13.5
12166,10,4,5.6,20,42,17,19,16,111.75510204081633,108,5.12
12167,4,3,5.03,6,13,5,1,5,28.166666666666668,32,6.4
12168,13,9,5.63,27,35,10,5,22,48.4,94,9.2
12169,13,6,6.94,5,39,4,26,11,50.24050632911393,87,21.0
12170,4,1,5.5,2,2,1,0,0,0.0,10,10.0
12171,28,8,5.01,16,58,19,29,20,137.5,142,7.05
12172,0,1,5.29,2,9,2,2,2,37.5,24,8.5
12173,22,7,5.84,24,34,22,22,11,216.90322580645162,104,4.14
12174,9,3,5.13,11,25,12,3,11,49.163636363636364,71,5.58
12175,14,7,5.44,15,23,11,7,12,50.0,64,5.64
12176,18,12,5.71,24,40,30,28,16,86.01136363636364,132,3.7
12177,4,2,5.13,8,24,15,5,4,44.16129032258065,49,3.07
12178,6,8,4.56,2,13,3,7,10,48.892857142857146,49,15.0
12179,16,6,5.12,19,42,20,9,22,125.73015873015873,155,5.2
12180,20,14,5.37,29,37,17,3,18,27.042168674698797,106,5.94
12181,11,3,4.78,8,50,22,35,22,93.14925373134328,107,4.45
12182,13,3,5.54,7,25,2,20,13,69.33333333333333,63,31.5
12183,3,0,5.89,6,10,5,4,4,96.33333333333333,22,3.6
12184,7,1,4.93,4,18,4,9,4,23.076923076923077,42,10.25
12185,10,2,4.67,2,20,7,10,9,39.114285714285714,53,6.57
12186,3,0,5.25,9,14,6,2,9,20.166666666666668,28,4.67
12187,2,2,5.93,8,14,2,6,9,15.114285714285714,30,15.0
12188,0,1,5.64,3,5,2,2,2,33.333333333333336,13,5.5
12189,11,3,5.19,12,24,10,9,8,224.26666666666668,71,6.3
12190,7,4,4.62,6,12,4,4,8,22.13157894736842,47,9.75
12191,20,6,5.24,15,42,18,26,23,45.414414414414416,127,5.56
12192,1,0,5.0,3,4,2,0,3,16.333333333333332,9,4.0
12193,18,8,4.84,8,33,19,9,19,19.23076923076923,96,4.32
12194,19,10,5.22,24,57,28,12,16,37.6448087431694,134,4.29
12195,11,1,5.12,8,29,4,16,8,37.12280701754386,64,14.25
12196,17,6,5.33,23,51,13,17,24,41.25153374233129,125,9.15
12197,38,18,5.44,50,79,31,18,48,38.358126721763085,217,6.42
12198,5,7,4.71,10,21,6,1,11,31.372549019607842,64,9.17
12199,14,8,5.6,11,26,12,7,7,23.027397260273972,64,5.0
12200,16,9,5.5,24,38,17,7,12,41.019417475728154,92,5.29
12201,11,11,4.89,17,38,15,6,26,21.225609756097562,109,6.33
12202,8,13,4.95,11,29,12,3,15,28.770642201834864,95,7.08
12203,3,5,4.85,4,15,4,4,2,11.804878048780488,38,8.25
12204,3,3,5.06,4,16,4,4,10,16.53125,36,8.25
12205,4,0,4.23,1,10,1,2,4,23.142857142857142,22,22.0
12206,9,3,5.19,14,31,11,11,12,13.398550724637682,78,6.64
12207,24,6,5.32,24,46,17,9,12,40.67605633802817,130,6.47
12208,13,4,4.58,10,25,10,12,11,18.939393939393938,74,7.2
12209,6,3,5.35,13,26,16,12,14,43.31372549019608,67,3.75
12210,6,2,5.03,5,17,9,3,3,47.36842105263158,35,3.89
12211,0,9,5.67,5,5,7,1,6,5.9393939393939394,26,3.0
12212,9,3,4.98,9,22,11,3,4,38.11764705882353,49,4.18
12213,22,9,5.98,44,55,28,25,24,40.69230769230769,188,4.86
12214,8,4,5.16,6,18,11,7,7,65.33333333333333,72,4.45
12215,5,7,5.07,8,27,7,5,15,7.891304347826087,60,8.14
12216,6,3,5.37,5,9,5,1,1,25.473684210526315,28,5.4
12217,22,11,4.97,20,54,20,10,24,72.4472049689441,164,7.25
12218,11,13,5.33,19,19,13,1,13,24.397590361445783,74,5.08
12219,20,6,5.37,22,46,23,11,27,48.96268656716418,121,5.0
12220,6,3,5.56,15,21,7,5,11,67.24,53,6.86
12221,4,5,5.27,10,14,7,1,6,14.694444444444445,33,4.71
12222,3,3,4.76,2,7,6,1,4,133.33333333333334,23,3.5
12223,7,1,5.03,8,18,4,4,7,96.33333333333333,44,9.5
12224,26,10,5.75,32,79,27,40,30,245.01149425287358,223,6.41
12225,29,8,5.23,33,66,19,12,24,35.3356890459364,170,8.37
12226,11,2,5.08,5,17,10,9,6,53.45454545454545,57,4.9
12227,7,9,4.83,9,33,10,6,11,20.642857142857142,88,8.1
12228,8,7,5.2,12,20,5,4,8,35.765957446808514,53,10.0
12229,8,6,5.1,9,19,5,4,4,21.6,59,10.0
12230,1,1,5.12,2,9,2,3,1,15.363636363636363,21,8.0
12231,4,5,5.61,10,15,4,4,12,27.38,49,12.25
12232,18,11,5.23,19,41,7,7,18,63.472527472527474,101,14.43
12233,18,11,4.81,7,36,14,8,6,35.61739130434783,103,6.64
12234,8,10,5.08,10,26,11,6,9,30.73015873015873,63,5.36
12235,6,3,4.82,7,19,5,2,5,81.66666666666667,42,8.0
12236,13,8,5.13,9,17,6,7,12,38.520833333333336,56,9.17
12237,5,3,5.29,5,18,10,9,8,36.3,51,4.1
12238,15,3,5.39,9,19,7,12,6,61.63333333333333,58,7.29
12239,0,3,4.66,11,17,6,0,12,25.484848484848484,41,6.33
12240,11,8,4.66,10,55,15,5,20,34.83937823834197,125,8.2
12241,12,3,4.7,7,15,12,4,9,14.759036144578314,61,4.5
12242,8,2,4.38,2,19,2,11,2,15.0,43,21.0
12243,3,0,4.74,0,10,6,6,3,23.272727272727273,21,3.17
12244,2,4,5.45,10,21,13,5,12,31.12962962962963,64,4.23
12245,3,1,4.88,4,8,5,1,4,0.0,21,3.4
12246,10,13,5.49,13,26,14,6,8,27.77777777777778,70,4.86
12247,21,13,5.05,23,56,34,15,25,35.11673151750973,153,4.35
12248,23,8,5.32,35,54,25,5,20,33.77168949771689,148,5.4
12249,7,2,4.38,3,16,6,8,3,49.470588235294116,36,5.67
12250,12,14,5.54,26,49,9,6,23,48.1203007518797,116,12.56
12251,9,8,5.52,25,30,13,4,13,31.67676767676768,77,5.77
12252,22,9,5.75,30,73,30,34,17,88.91129032258064,153,4.5
12253,9,6,4.58,5,39,9,1,6,8.804878048780488,64,7.11
